DGRP	sex	mean_frac	mean_ls	mean_ns_frac	mean_ns_ls	cohen.d_frac	p.value_frac	cohen.d_ls	p.value_ls	LSM_frac	LSM_frac_se	LSM_ls	LSM_ls_se	KL_frac	KL_ls	en_s_frac	en_ns_frac	en_s_ls	en_ns_ls
DGRP_319	F	0.191697576434153	1.37289984419412	0.279241240231913	-0.407815102933579	0.852320799201243	0.0349545655559809	-0.546751793071464	0.134801107817135	0.0470809228744774	0.0330886752019517	0.473679390926177	0.5238544815473	4.26925077594503	2.2121587208749	1.06094424079075	0.693147180559945	1.16018624397852	0.777462131910929
DGRP_822	NA	0.201729556340623	0.993391108393946	0.281667714225854	0.407207453543788	0.646231902824538	0.0168039573466948	-0.258279630801627	0.317364425867647	0.0481014501860174	0.0222473752902772	0.252236966185895	0.536241654222842	2.27924996187938	1.7043766893724	1.76365001844842	1.64919428637406	2.19191671956216	1.85532529534797
DGRP_822	M	0.244382987638802	0.551050559873097	0.242408188919817	0.043784314669918	-0.0145119939939395	0.968662546060598	-0.324123475135225	0.373507891190484	-0.00262370698560382	0.0306424382560252	0.252236966185895	0.536241654222842	0.0530287576456295	0.068683825288607	1.19445300632336	0.991138896613094	1.5808185358593	1.58678470752805
DGRP_822	F	0.156029451378289	1.49892316384634	0.316019798868636	0.74791664623804	1.61376856257271	0.000128360555234028	-0.266517609471189	0.472797801018965	0.0956279660780653	0.0315812608583914	0.252236966185895	0.536241654222842	4.45253839649247	1.5314891807502	0.89820533970415	0.974314752869349	1.5498260458782	1.25115598336363
DGRP_189	NA	0.239166562278174	0.162134919496796	0.294651133659025	-0.622226532609539	0.509918979789089	0.0540952581067933	-0.401044047509659	0.120677314171687	0.0345919939909703	0.0222017914957958	0.295962190215481	0.528068560760413	2.67855397060815	1.14281223887561	1.88395603764387	1.42229128198338	2.001680025002	1.91552021733515
DGRP_189	M	0.269405820702326	0.713507087248668	0.293005449079293	-0.849828168161876	0.208039101937424	0.57448611608167	-0.691591504079428	0.0621715269036853	0.0113130825729165	0.0296213206305363	0.295962190215481	0.528068560760413	2.32249490386877	0.182683139322367	1.19445300632336	0.661563238157982	1.28204624005285	1.10343290963819
DGRP_189	F	0.208927303854023	-0.425995392771869	0.296531916035862	-0.394624897057202	0.851189295584574	0.0288402707194042	0.0204369748464041	0.955615765191459	0.0532119267908636	0.0325862153312314	0.295962190215481	0.528068560760413	3.96001324378232	0.184243097280052	1.18222300164511	0.876005765643174	1.18222300164511	1.36868963762284
DGRP_801	NA	0.152162893229111	2.06833618928146	0.321988882025942	0.290272610612934	1.28213872991673	1.5137166863445e-05	-0.686663567035717	0.00941211085789322	0.0450179622325807	0.0223539857839281	0.944200778064622	0.540125143972484	7.62701922493784	0.478182144290072	1.54824539196308	1.52657094502283	2.19564883409628	2.02480746738238
DGRP_801	M	0.177896408717903	2.1227417742819	0.29810994441013	-1.10208272618861	0.87796248136586	0.0331622201798564	-1.50799113782756	0.00109815723474824	0.0455641277708422	0.0301801632351381	0.944200778064622	0.540125143972484	8.97320732903135	0.341208337324459	0.994353691762369	0.690923309313818	1.33373602720281	1.5808185358593
DGRP_801	F	0.128144945439572	2.01755764328105	0.345867819641754	1.68262794741447	1.70086296761684	0.000106924672178531	-0.125838403967074	0.726500501957857	0.0441973983008288	0.032356654036476	0.944200778064622	0.540125143972484	7.87619197120653	0.220765660305191	0.857174043642079	1.05492016798614	1.48975031885059	1.5437891850589
DGRP_805	NA	0.234884903980669	-0.61575638893452	0.307931663063292	-0.191460602816895	0.655548484741381	0.0142189814868869	0.201341670305298	0.423815869280667	0.0454412275332942	0.0222562710263211	-0.958753452727336	0.524143380662878	1.15758988633092	0.220289213789245	1.77649712003302	1.58357392300143	1.39033329664053	1.83501591387635
DGRP_805	M	0.296658400101742	-0.836313085947114	0.287263131120438	-0.477040211663723	-0.0863785120213687	0.809146737605214	0.224371948780994	0.530763764194404	-0.00669292319401392	0.0292284790042789	-0.958753452727336	0.524143380662878	1.06061966360933	0.0833861474988048	1.19007630720819	0.881532261188164	1.27671970477818	1.51541251788873
DGRP_805	F	0.164286622699442	-0.395199691921925	0.331552842426555	0.0941190060299336	1.81941868151035	5.98591953495648e-05	0.19229678250531	0.590694239484521	0.104266851786945	0.0331630468474494	-0.958753452727336	0.524143380662878	3.78044481066654	0.208953593671715	0.876005765643174	1.00424247305408	0.918045918065631	1.30509637194834
DGRP_892	NA	0.264124953880212	-0.324831286038083	0.31682039929488	-0.613079502554909	0.570423436625929	0.0315907517964376	-0.191294892067712	0.447116837723719	0.00606350532202921	0.0222249823297465	-0.224713516454977	0.523970598665956	1.0496938443795	2.24330009346636	1.65484057990636	1.42426022852653	1.99552084830906	1.86611528524574
DGRP_892	M	0.268691837822326	0.174668073543162	0.307688168736933	-0.204203516639814	0.505951868175515	0.168707949977416	-0.228556595221147	0.523206909803091	0.0111949797347464	0.0295956139210031	-0.224713516454977	0.523970598665956	0.611150756713089	0.435355171337833	0.803314976140876	0.693147180559945	1.35471041871793	1.46147212930402
DGRP_892	F	0.259558069938097	-0.824330645619328	0.327257234218248	-1.02195548847	0.622626850398703	0.10171479472992	-0.161355140244666	0.651442478868368	-0.00336072598601802	0.032665506219569	-0.224713516454977	0.523970598665956	1.89637513286302	1.51062301006458	1.32294951100453	0.830471712436292	1.50675983425849	1.04083983742324
DGRP_093	NA	0.250091052065226	-0.0711825157463577	0.341180365863753	-0.170361289005539	1.09409056729548	8.48390666636291e-05	-0.0525176084959309	0.834332130244697	0.0540449929689643	0.0222438457767554	-0.365167985772701	0.523770590867055	1.14558943357283	0.490943894428293	1.50705673994005	1.3082839973206	1.82711992827586	2.03884254709406
DGRP_093	M	0.235961944375466	-0.89576390234082	0.323185166790829	-0.0325504838076058	1.22630511088206	0.00185096302021208	0.524133137410914	0.150302945298024	0.0829591748035412	0.0296489304737655	-0.365167985772701	0.523770590867055	1.24954857204958	0.016757783910905	0.831402520495638	0.690923309313818	1.40139264660812	1.46147212930402
DGRP_093	F	0.266238603710667	0.753398870848104	0.359175564936678	-0.308172094203472	0.98830831196197	0.0136149153320111	-0.536681071208769	0.142036427793628	0.0228838050364891	0.0326984108820269	-0.365167985772701	0.523770590867055	0.976794477639843	0.382533849336445	0.876005765643174	0.729871209983116	1.32088834314932	1.51541251788873
DGRP_217	NA	0.115367805271651	1.46908040934983	0.247979184277261	-0.0284603054916587	1.20318928172506	0.000197665479023211	-0.698794761302068	0.0206727919072163	0.0565813441870301	0.0229733521584754	1.04290428767054	0.590858630678207	5.40263916136903	0.714004697979779	1.25362237689674	1.49687540670254	2.05435630437337	1.86932768552792
DGRP_217	M	0.106845077998924	2.04782581997923	0.214349112426036	0.137019235826416	1.11534125770709	0.0172194677403887	-0.869681030204626	0.0467972554565808	0.0372861609871687	0.031176504103738	1.04290428767054	0.590858630678207	0.936680230527385	0.843983352704577	0.600166073159646	0.860851390631232	1.44518587894808	1.21055784417747
DGRP_217	F	0.123890532544379	0.837721779572303	0.286783113336368	-0.219398237781745	1.34646993065155	0.00457734388056204	-0.508544975657777	0.231290523211238	0.0782715903811979	0.0332649571223754	1.04290428767054	0.590858630678207	1.38858674065299	1.3446964139337	0.759547391474863	1.15698764434527	1.3667110520552	1.03176711135054
DGRP_391	NA	0.258813669298151	0.991740327260149	0.306420597422712	-0.0701704140608128	0.505577943941684	0.062975781250318	-0.47542172519184	0.0719677833694724	0.0444249690849861	0.0227757194763701	0.827918999902607	0.536331067078754	1.09994762286643	0.324649481025965	1.65650673242444	1.39626660964132	1.95930402263984	2.1868938461645
DGRP_391	M	0.271744404976805	2.05145503418264	0.284969299352342	0.0125226659692623	0.14300588731382	0.714114091746662	-0.871287768328203	0.0323704194116764	0.00966211357983414	0.0311209225616648	0.827918999902607	0.536331067078754	0.665539896523269	0.3059051868225	1.09059947377948	0.729871209983116	1.17099712611621	1.5808185358593
DGRP_391	F	0.247607031709984	0.0644899587029688	0.329404131069536	-0.158376366092893	0.85527809377034	0.0282152577181559	-0.113754186968987	0.75131627819044	0.0764185298845142	0.0326414014662439	0.827918999902607	0.536331067078754	1.24788219706892	0.160207820015845	0.970115783986938	0.89820533970415	1.42444277850362	1.43221390436024
DGRP_738	NA	0.265242859586113	-0.867562228536952	0.313789122626988	-0.665144784664925	0.592118355260443	0.025557679226838	0.1217462887678	0.628180954946578	0.0210728669644827	0.0222178152682955	-0.514161188049342	0.523407131732357	1.01871652939886	2.00948787751305	1.61421614783519	1.27464262571977	2.21429251314161	1.78520470236867
DGRP_738	M	0.23959402257568	-0.663791049002483	0.314067042927997	-0.424447556405241	0.885976871342306	0.0204053580172619	0.142190197663229	0.690965586339118	0.0118170867657138	0.0297317216886135	-0.514161188049342	0.523407131732357	1.79236539496295	1.68623902770429	0.984086503082915	0.927617334327182	1.51541251788873	1.23424494557933
DGRP_738	F	0.294555816169464	-1.07133340807142	0.313511202325979	-0.90584201292461	0.24440352638817	0.522079366059688	0.0993729220856502	0.780692719201946	0.0311382827196201	0.0325017355544919	-0.514161188049342	0.523407131732357	0.647223384174135	1.30105052467632	0.89820533970415	0.636514168294813	1.40139264660812	1.04083983742324
DGRP_897	NA	0.219779555570906	0.924324539802417	0.324022225772052	-0.151249671347789	0.87680887720001	0.00170377196880752	-0.37904249721796	0.144811182463072	0.0323628298468409	0.0226000551481503	0.551101945256192	0.537077023684536	2.26607678943248	2.53803205228636	1.89379063492011	1.47098950214882	1.93235057007568	1.33979428028558
DGRP_897	M	0.244914652977756	1.44758621062125	0.321281010213025	-0.482839750256291	0.654471653112676	0.0872219211641524	-0.709509659590792	0.0621422115219716	0.01569473179908	0.030607386172816	0.551101945256192	0.537077023684536	5.16857033303706	1.5610641402123	1.30952583530407	0.682908104700472	1.40194545937873	0.729871209983116
DGRP_897	F	0.192849094063568	0.433766723409766	0.326580693627144	0.180340407560712	1.09314169077339	0.00748444039560365	-0.0852069226889163	0.815183225206519	0.0535737163574525	0.032680178893084	0.551101945256192	0.537077023684536	0.78450950132469	2.31751793490796	1.17099712611621	1.21055784417747	1.22810585146814	0.853236150555778
DGRP_031	NA	0.225348120764017	0.948509383796298	0.325906757034299	-0.506104515227947	0.950316730400173	0.000646185069222135	-0.582423542679671	0.0247809168633591	0.0571397619545648	0.0222457526119509	0.835404703140456	0.524417741921092	3.31761985604081	0.370603818024496	1.86404357975203	1.28135446357	1.81834712586035	2.09494610658633
DGRP_031	M	0.227769924975535	0.827680409621398	0.324511616106701	-0.611826735115463	0.870443770592948	0.0192225946339632	-0.552151964327359	0.109124581800503	0.0646293978912413	0.0284586665883928	0.835404703140456	0.524417741921092	4.56921759949468	0.348306694268216	1.2930224700644	0.649248354870898	0.867563228481461	1.33459295323724
DGRP_031	F	0.222181146025878	1.10386092202117	0.327731172093464	-0.38628599935543	1.0263061699884	0.0161233116103387	-0.60942715466353	0.128162431139089	0.0556105557361428	0.0343016848714904	0.835404703140456	0.524417741921092	2.99074622494252	0.133932565915195	1.05790542470367	0.898137003187868	1.33166431029301	1.43682866896303
DGRP_354	NA	0.27477853707922	0.32651857097737	0.311617312072893	0.0605995945223224	0.340354711736243	0.192707265612305	-0.115957495183892	0.647901785998831	0.0476980510093711	0.0222849129270878	-0.0298004571012675	0.533371853957903	0.134485653334666	0.231698477720027	1.67265596455077	1.76700919107457	2.10618377785189	2.10822806402338
DGRP_354	M	0.281716654011642	0.312324482554602	0.288397452121826	0.559178517234702	0.0667613900502807	0.867440409169186	0.109665017199243	0.777697390315796	0.0122048194903931	0.0314159533823062	-0.0298004571012675	0.533371853957903	0.0315839424019633	0.250158442496414	0.98689944883853	1.12692879480068	1.40753174071932	1.47350238508065
DGRP_354	F	0.266849260585024	0.341658931961655	0.327097218706938	-0.238547759105105	0.517459466236286	0.157023192465814	-0.245529085335836	0.499234530145438	0.0760589288414447	0.0313444228789733	-0.0298004571012675	0.533371853957903	0.131145772344759	0.2728058356975	1.19734013399678	1.22831035216088	1.33786067783643	1.49641593494014
DGRP_318	NA	0.254845416135739	0.524914022726218	0.300838626645078	-0.411787685916017	0.338897387806036	0.231255834483139	-0.350219479287062	0.212562961106985	0.0470977883235161	0.0221944417305078	0.807960155649586	0.555110976310862	3.74407723525111	0.488756914397624	1.7151961557868	1.49646215670082	1.61406220513894	2.11693870027966
DGRP_318	M	0.251307759372275	0.180769625968738	0.287006476522606	-0.749307668562501	0.302543830073176	0.402517255872582	-0.344824205325708	0.34178529519755	0.0338391444063535	0.0291788601286432	0.807960155649586	0.555110976310862	4.03369863448315	0.340503394453169	0.864740096527637	0.661563238157982	0.900256051268537	1.51541251788873
DGRP_318	F	0.26050566695728	1.0254876907371	0.316646798213618	-0.026050562891463	0.34883631785451	0.45039041264745	-0.390667763065303	0.389743815537177	0.0594070417959234	0.0330919969497548	0.807960155649586	0.555110976310862	3.93834430513966	0.282760339475722	1.27985422583367	0.955699891112534	1.2945451658449	1.59836862781974
DGRP_850	NA	0.297966002589483	-0.722372687564812	0.316877584262624	-0.475459734333543	0.226858814209903	0.383868823645069	0.123980261590637	0.621703977197945	0.0112199394706484	0.0222488059384552	-0.768613707252766	0.524367090243356	0.855520516957283	0.736799777487995	1.70529519083302	1.29695739486757	1.51117874772363	1.84487790564631
DGRP_850	M	0.314647287307355	-0.368423344538102	0.309672973311615	-0.76490084106636	-0.0541852725921027	0.883266888289969	-0.166609989315092	0.640991806580448	-0.0169104604653353	0.0296293491537816	-0.768613707252766	0.524367090243356	0.562914160482645	0.0570460185843482	1.18222300164511	0.881532261188164	1.0337005498525	1.04083983742324
DGRP_850	F	0.281284717871612	-1.07632203059152	0.325111425349491	-0.186018627600725	0.590890547726151	0.119901718403913	0.58563438386753	0.109890690704723	0.0393848275462252	0.032692494017066	-0.768613707252766	0.524367090243356	0.532709341237557	0.0808020258935159	0.882310924515076	0.651756561172653	1.36868963762284	1.50675983425849
DGRP_818	NA	0.280115913032605	0.637688882435222	0.362148305614605	0.93360092317448	0.552267053084067	0.058270174830266	0.134176489833181	0.624172341682321	0.0672467397849961	0.0222744279212799	-0.783538925366276	0.566783805136698	1.71982695069592	0.487631478676814	1.99408263649859	1.82916037016772	1.77070350762675	2.21268887552571
DGRP_818	M	0.357258972114543	0.18311785113885	0.359126339043808	1.04562660945163	0.0122321735647381	0.976682352713601	0.414008309024597	0.293789392062442	0.0307909565654251	0.0297460064281205	-0.783538925366276	0.566783805136698	0.870064326158999	0.321306436358402	1.50478828368119	1.30952583530407	1.16828245017656	1.51541251788873
DGRP_818	F	0.22077509835419	0.962382476218345	0.365170272185403	0.821575236897328	1.05869868273956	0.0107164914863778	-0.059936445183378	0.872686544048017	0.108490336176064	0.0326297357016899	-0.783538925366276	0.566783805136698	3.81335128775252	0.253101137879642	1.26585675187274	1.08518861296765	1.29636115979106	1.51108617607361
DGRP_853	NA	0.279689456548961	0.22646681757179	0.275452875866099	-0.326955586087556	-0.0354235381439876	0.891640010439821	-0.235452417949171	0.349970566220991	-0.00992153926424155	0.022199176988507	0.120593110520529	0.52393703873349	1.85421276008966	4.58435627618174	1.91272424488904	1.03613051470651	1.74047653070587	1.69856130479868
DGRP_853	M	0.261418419734535	0.220670781213476	0.265573086234243	-1.04770806554536	0.0393101350974187	0.911948545020422	-0.468255595233709	0.195778201135518	-0.00044452802454887	0.0296121708436452	0.120593110520529	0.52393703873349	2.18084893320058	4.06455614422459	1.12467028923762	0.500402423538188	1.19007630720819	0.864740096527637
DGRP_853	F	0.300570641479732	0.232262853930104	0.285332665497955	0.393796893370247	-0.112962812685056	0.772011622034842	0.086021080167189	0.809425646999544	-0.0202818172521764	0.0326605252347049	0.120593110520529	0.52393703873349	1.40497000495122	0.271395822095839	1.40032657623119	0.853236150555778	1.46147212930402	1.55958115625988
DGRP_913	NA	0.236883929326232	0.101025772893605	0.325031701749937	-0.141803560362163	0.820452058975701	0.00244480570706793	-0.119113904262128	0.64281430753107	0.0538999299672242	0.0222528293376731	-0.221911045374522	0.536577019306644	2.79364386109959	0.243529806156659	1.71983257781267	1.56863470126418	1.91138366381222	1.88482086376939
DGRP_913	M	0.28983007862034	-0.565577842209506	0.289436976921126	-0.398851576600193	-0.00362499267269399	0.992163097692273	0.0849194648468807	0.812631924285875	-0.00686803923838059	0.0296903746711442	-0.221911045374522	0.536577019306644	1.68604296745163	4.56710284512484	1.17105986999037	0.693147180559945	1.43682866896303	0.735621939758795
DGRP_913	F	0.183937780032125	0.767629387996716	0.365711387268577	0.132380990291735	2.10717138677582	6.48668593606172e-06	-0.309571811156487	0.403742457589451	0.117174206780178	0.0326536304703701	-0.221911045374522	0.536577019306644	4.9753879753484	0.341431890339244	0.990835386443849	1.03460123291018	1.136916591833	1.41536913507919
